model,date,mean,lower,upper,ci_level,forecast_date
arima,2021-10-14,4219.542093808217,129.371240697314,33933.71731242531,95,2021-10-01
arima,2021-10-15,2739.6117373927373,1155.6102594388435,5563.4209109775975,95,2021-10-15
arima,2021-10-16,2795.751602892779,895.0951787442829,6792.500573069724,95,2021-10-15
arima,2021-10-17,2859.6952576326657,726.6321729203717,7984.760716091501,95,2021-10-15
arima,2021-10-18,3473.9808818577594,719.8601159628673,10894.135865276448,95,2021-10-15
arima,2021-10-19,3540.7983383861465,609.5876193152353,12283.968131166333,95,2021-10-15
arima,2021-10-20,3656.556175890749,530.4998109798254,13883.21497759316,95,2021-10-15
arima,2021-10-21,3806.9143234896283,470.7139631995856,15690.497997428272,95,2021-10-15
arima,2021-10-22,3929.840963300536,378.06277140970826,18360.86874553809,95,2021-10-15
arima,2021-10-23,4084.750076901429,317.94572341148177,21161.837277240294,95,2021-10-15
arima,2021-10-24,4206.27933709621,268.5545779220459,23965.09425459991,95,2021-10-15
arima,2021-10-25,4827.125255395397,255.80691766804222,30049.765284231158,95,2021-10-15
arima,2021-10-26,4982.79450118561,221.23525247934506,33715.64711134704,95,2021-10-15
arima,2021-10-27,5199.893639860993,195.07760718123095,38078.392138999814,95,2021-10-15
arima,2021-10-28,5437.9814021083985,173.65760369241772,42940.306396965105,95,2021-10-15
arima,2021-11-01,2553.2069382954296,1089.7107477976558,5143.402423495018,95,2021-11-01
arima,2021-11-02,2573.1954381773908,837.0878303609534,6189.7774714360685,95,2021-11-01
arima,2021-11-03,2639.3674787013947,683.8278231799216,7285.9785778598625,95,2021-11-01
arima,2021-11-04,2676.801497763673,567.1907193026848,8289.548457658195,95,2021-11-01
arima,2021-11-05,2784.659277843367,491.5783633560312,9530.38884166965,95,2021-11-01
arima,2021-11-06,2694.9551088120884,401.85663422250923,10084.98392581928,95,2021-11-01
arima,2021-11-07,2842.9096822326637,362.1218821207229,11538.744269224877,95,2021-11-01
arima,2021-11-08,3264.139028935225,324.56157807773366,15001.36223434991,95,2021-11-01
arima,2021-11-09,3355.890601916904,270.68967259761854,17084.410097193624,95,2021-11-01
arima,2021-11-10,3470.9445800328945,230.20886780831174,19413.683043919427,95,2021-11-01
arima,2021-11-11,3589.0231636650815,197.9444005505965,21913.08807081553,95,2021-11-01
arima,2021-11-12,3761.4224746743835,174.17906920098827,24939.09380125827,95,2021-11-01
arima,2021-11-13,3750.9390194009648,147.0019785803946,26890.755094180666,95,2021-11-01
arima,2021-11-14,3937.1129615326927,131.5778875305283,30408.486923393055,95,2021-11-01
arima,2021-11-15,3167.7526748120754,1363.8605265203828,6343.5149387881465,95,2021-11-15
arima,2021-11-16,3200.9925564864684,1053.9474976584843,7642.432428448578,95,2021-11-15
arima,2021-11-17,3296.3025612015304,866.7848081229471,9021.290102578268,95,2021-11-15
arima,2021-11-18,3389.5306442588485,730.7219510281631,10396.959630237357,95,2021-11-15
arima,2021-11-19,3421.634598481817,615.8688643588506,11589.947525921227,95,2021-11-15
arima,2021-11-20,3277.865533700067,499.36754081446355,12131.473101694966,95,2021-11-15
arima,2021-11-21,3458.165078820418,450.87084509866554,13872.504154901668,95,2021-11-15
arima,2021-11-22,4118.902810522372,419.8911545021297,18701.999707798303,95,2021-11-15
arima,2021-11-23,4246.501453462909,351.75996813757575,21347.57446120717,95,2021-11-15
arima,2021-11-24,4419.4650676386345,301.5017842955394,24396.782697907984,95,2021-11-15
arima,2021-11-25,4604.299994184779,261.60534599729596,27731.259548462178,95,2021-11-15
arima,2021-11-26,4706.717468793604,224.8330680215652,30768.3207052884,95,2021-11-15
arima,2021-11-27,4685.970995806751,189.71714589126245,33105.14341550768,95,2021-11-15
arima,2021-11-28,4934.082577584237,170.57785023012661,37534.7260720005,95,2021-11-15
arima,2021-12-01,3546.9106296595673,1542.1805562504849,7055.071927496424,95,2021-12-01
arima,2021-12-02,3522.052738099929,1175.1311076072416,8339.357309904231,95,2021-12-01
arima,2021-12-03,3546.2987755455256,947.6749738155119,9613.874653487694,95,2021-12-01
arima,2021-12-04,3433.079575105544,753.9969699306428,10421.205914955204,95,2021-12-01
arima,2021-12-05,3753.911611426233,689.988590525063,12572.690251048036,95,2021-12-01
arima,2021-12-06,4532.468968657512,706.8389542254417,16573.21485207968,95,2021-12-01
arima,2021-12-07,4599.298071190578,615.0270910506955,18215.90708274739,95,2021-12-01
arima,2021-12-08,4876.514528507884,510.7590125403141,21849.482895942383,95,2021-12-01
arima,2021-12-09,4967.375330854013,423.53472575463974,24626.889366217754,95,2021-12-01
arima,2021-12-10,5097.601375947985,358.5703691516315,27735.395977895096,95,2021-12-01
arima,2021-12-11,5124.602162306482,300.67552384718186,30402.847767676747,95,2021-12-01
arima,2021-12-12,5583.087710314122,275.8966429385634,35928.97333630186,95,2021-12-01
arima,2021-12-13,6384.5703494442605,267.96188774062244,44375.73402760968,95,2021-12-01
arima,2021-12-14,6579.234924381921,236.12495201543013,49211.431551993075,95,2021-12-01
arima,2021-12-15,6899.902971236511,3024.443784689343,13648.687112392667,95,2021-12-15
arima,2021-12-16,7097.418294236066,2393.3128055928823,16694.387298985526,95,2021-12-15
arima,2021-12-17,7171.229080826552,1940.9885013071207,19297.190223797712,95,2021-12-15
arima,2021-12-18,7003.440628091187,1560.961649481407,21087.421797832856,95,2021-12-15
arima,2021-12-19,7508.052132379736,1402.891055493937,24928.301611093935,95,2021-12-15
arima,2021-12-20,9435.183459596547,1498.112872508473,34183.19354942475,95,2021-12-15
arima,2021-12-21,10101.216088308325,1377.3970274677683,39618.92622552386,95,2021-12-15
arima,2021-12-22,10819.278638923483,1157.0779742880507,47994.00738110742,95,2021-12-15
arima,2021-12-23,11290.337707632369,984.2501997425688,55399.16642639001,95,2021-12-15
arima,2021-12-24,11651.988027961765,839.0759854948504,62723.77407160177,95,2021-12-15
arima,2021-12-25,11790.136519412466,709.1058349340864,69180.06693750001,95,2021-12-15
arima,2021-12-26,12475.522178121017,632.6282291442367,79374.8059858557,95,2021-12-15
arima,2021-12-27,14690.542465244456,633.3348141181659,100913.3801064253,95,2021-12-15
arima,2021-12-28,15699.416037472116,579.4632297482486,116013.83998562196,95,2021-12-15
arima,2022-01-01,16052.38553661076,7070.781556717165,31646.92150684054,95,2022-01-01
